label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.0,0.0,0.0,0.1994224495895061,-0.023358753492141053,-0.20976016302043357,0.43528671313134526,-0.12369974784531407,-0.301668486285117,0.6815441608593533,-0.1576128019225657,-0.36939000571188974,0.8771726413322926,-0.1511900550179523,-0.4297023501209694,0.40571049439012524,-0.5249506313433073,-0.17248530361252418,0.5896719412454742,-0.7517060903618835,-0.26880459812867274,0.717178927070471,-0.8890736929514101,-0.3253002350641887,0.813411125386282,-1.0,-0.3682693653627273,0.24480219288020577,-0.5655632269813383,-0.1250200441190769,0.21425456992760292,-0.757420650269952,-0.29233434252253954,0.12615869189992993,-0.5818686539926394,-0.3252438038236688,0.10484720055531735,-0.43777034344292126,-0.30673603482716977,0.09157023726115854,-0.5621478833308982,-0.10212608655876414,0.03580274847527648,-0.6512808541568339,-0.27437190837120135,0.0025790966959142237,-0.4636435464955621,-0.26564331077740166,0.02792096663976379,-0.34732946386541425,-0.21393634482484156,-0.036597144509799596,-0.5319564367794988,-0.09766080554198658,-0.08173523248822503,-0.5903340343716013,-0.22886832878679758,-0.09082536802966178,-0.45203128551060207,-0.23635327904167547,-0.045292415656703035,-0.3603739906213824,-0.20902607474021861
A,0.0,0.0,0.0,-0.17108057112725555,-0.06636957037178788,-0.13462600758212911,-0.37416889355265903,-0.1873703100676977,-0.23361213591805513,-0.5848199100693801,-0.2555039526678734,-0.3291295432181756,-0.7695010680115428,-0.28379968698298175,-0.4272662139977688,-0.291286282294666,-0.5180841718218442,-0.16678482284373278,-0.44836388938102645,-0.7500214233179279,-0.27114053167166435,-0.551967449174164,-0.8856901699302835,-0.34512037430096526,-0.6309323533107306,-1.0,-0.3957260956148797,-0.15424486615814983,-0.5405601238188917,-0.15579691150945701,-0.1494494601586745,-0.7473260282009723,-0.2830855100196558,-0.07766268184191116,-0.602075669787549,-0.33589973883541163,-0.03909637233568841,-0.463101423507189,-0.3491948790805995,-0.023822335241541995,-0.5207622179942202,-0.15463474579864708,-0.01834388026494467,-0.6458814919882048,-0.2597242854102305,0.020831482341140184,-0.4822441438111846,-0.27109464568472236,0.023565386857806472,-0.36283359260367176,-0.25771210355964486,0.09211224977433229,-0.4815128595108754,-0.16635371142828498,0.10418159508299367,-0.572883704767227,-0.23272088317705333,0.10185079066500607,-0.4656781360714524,-0.2256487239221537,0.0764934681223658,-0.3711701547683574,-0.20807186086893922
A,0.0,0.0,0.0,-0.2548729298363949,-0.04601261464176752,-0.1306085800042668,-0.527976441349752,-0.14384968871530748,-0.2303259327960338,-0.7806092532949432,-0.19276822575207747,-0.3267949717982467,-0.9694512867549526,-0.20133715964588017,-0.42282149024473187,-0.5086044416534046,-0.496784166967553,-0.1914635231877701,-0.7349706265119708,-0.7354434511039104,-0.33052607548008844,-0.8710413949733529,-0.8763449754343442,-0.41584506576456687,-0.9795968468021113,-1.0,-0.4763153585580153,-0.3505498805116274,-0.5780115001606692,-0.19013516225588323,-0.41935711636722695,-0.666080947352468,-0.36505890219977283,-0.31393036071258223,-0.4460133764940808,-0.40486065190244636,-0.24211652912058026,-0.3158985245369502,-0.40033630351064853,-0.1754325484531269,-0.6073312503928301,-0.20181258963299167,-0.20384664674785655,-0.5974573723223953,-0.3349442747169845,-0.15006259433024066,-0.38079541734949945,-0.307960928264373,-0.13234721528014534,-0.28282039358923045,-0.2652140241736886,-0.01662960345859183,-0.597603484712481,-0.22929527245782033,-0.03680644570591467,-0.5671185085761443,-0.3061188101843388,-0.046674609883999824,-0.41306952201657954,-0.2833073704004654,-0.05406362500758451,-0.34688224184838434,-0.25156617122315705
A,0.0,0.0,0.0,0.2046491379396727,0.018151107206490144,-0.16895658165896812,0.4392630340872869,-0.09879119542877694,-0.23888350903671934,0.6521837967919217,-0.20635175549513865,-0.29127510592889866,0.828330793494148,-0.2565766037073618,-0.34026279472759846,0.41787552088820257,-0.462416942925521,-0.14550957799667077,0.5722294245266949,-0.7215767350550076,-0.22304661193933983,0.6657792801661534,-0.8637070205452092,-0.26340500414666,0.7319648443286659,-1.0,-0.2996119170409636,0.25462090496632217,-0.5074846221696953,-0.11509146729579162,0.22210930236525966,-0.6519826317789265,-0.2684150637514092,0.13490884608791193,-0.4247406967274937,-0.29615725730042536,0.09016257588711794,-0.2707171933526717,-0.282175286863666,0.09700757564473414,-0.5072517170657965,-0.10301068632706345,0.07822578308247738,-0.6140361073324214,-0.26427736917070477,0.03412319759208621,-0.37610166145293245,-0.2415686611467719,0.023924608076228215,-0.2286371991157189,-0.18865092891668656,-0.04404874649660622,-0.4779435887589164,-0.10449801561236165,-0.04987034497849825,-0.5736899020200726,-0.23874677207513975,-0.0669945031687281,-0.40336347468416306,-0.23755559787864206,-0.050075951437660915,-0.2805241231461363,-0.20795640589686065
A,0.0,0.0,0.0,0.17349372154932136,0.006955535210742002,-0.2519643007138679,0.3257458991135109,-0.0746973957273061,-0.37713295733122953,0.4706441118561524,-0.1294390097672237,-0.47542105076621344,0.5831608127159603,-0.15833353630971947,-0.5599677359681623,0.3556849905554529,-0.4598627417811882,-0.1800755208984058,0.441708356899078,-0.716516605665745,-0.2977718066986918,0.5298081158078233,-0.8724583352792996,-0.3590982074759759,0.6037051886797723,-1.0,-0.39378764466677674,0.22430880395363736,-0.4900429468238367,-0.11147127842750759,0.23558343457944447,-0.654687279682168,-0.2811958332332547,0.19441289620338814,-0.4777486112504634,-0.312134350605836,0.18747568473245887,-0.36559704442546026,-0.2892243127941285,0.10957023791141544,-0.4894787097137497,-0.07511177620530722,0.11313431703511163,-0.617696285800286,-0.24122100267756943,0.09689090827426348,-0.4377469933983141,-0.23362149694927786,0.1057775589605434,-0.3396354335542089,-0.18386233401793536,0.01475753781673534,-0.4873044415628005,-0.06191985670641235,0.02241859287532773,-0.5933206839939228,-0.17391329747794013,0.020924872890228062,-0.4774930844641725,-0.18140536072880842,0.034837479600873196,-0.3902086202469727,-0.15960038967696544
A,0.0,0.0,0.0,0.1994224495895061,-0.023358753492141053,-0.20976016302043357,0.43528671313134526,-0.12369974784531407,-0.301668486285117,0.6815441608593533,-0.1576128019225657,-0.36939000571188974,0.8771726413322926,-0.1511900550179523,-0.4297023501209694,0.40571049439012524,-0.5249506313433073,-0.17248530361252418,0.5896719412454742,-0.7517060903618835,-0.26880459812867274,0.717178927070471,-0.8890736929514101,-0.3253002350641887,0.813411125386282,-1.0,-0.3682693653627273,0.24480219288020577,-0.5655632269813383,-0.1250200441190769,0.21425456992760292,-0.757420650269952,-0.29233434252253954,0.12615869189992993,-0.5818686539926394,-0.3252438038236688,0.10484720055531735,-0.43777034344292126,-0.30673603482716977,0.09157023726115854,-0.5621478833308982,-0.10212608655876414,0.03580274847527648,-0.6512808541568339,-0.27437190837120135,0.0025790966959142237,-0.4636435464955621,-0.26564331077740166,0.02792096663976379,-0.34732946386541425,-0.21393634482484156,-0.036597144509799596,-0.5319564367794988,-0.09766080554198658,-0.08173523248822503,-0.5903340343716013,-0.22886832878679758,-0.09082536802966178,-0.45203128551060207,-0.23635327904167547,-0.045292415656703035,-0.3603739906213824,-0.20902607474021861
A,0.0,0.0,0.0,0.22038358948286668,0.05036957761505383,-0.2946842255028175,0.4307928316975261,0.002871765404954244,-0.44533645319650383,0.6333227970836514,-0.015781429324547593,-0.5627348306511359,0.774480823168031,0.013708434946955568,-0.6651829859753885,0.5257825459908689,-0.4909922018309712,-0.21362998194134444,0.6818616259913195,-0.7300192864822049,-0.32197434055838586,0.8119493586956114,-0.8755291823290823,-0.37090115191144757,0.9030682180216595,-1.0,-0.4019552877000191,0.37234939501855574,-0.570828072741007,-0.13023953476445907,0.41245426430949483,-0.7580503923837516,-0.28287968577445805,0.31120503036623176,-0.5368819032889091,-0.2835019699842539,0.29728209257984267,-0.40461952202509593,-0.24111558313404977,0.23102393851688077,-0.6040723277152826,-0.08323734753080589,0.24737072362341672,-0.746966053761017,-0.2474968513972109,0.19101345742838283,-0.5246432125947723,-0.21645333645425474,0.19085503126318046,-0.4054285836262786,-0.1516201313590857,0.10623181853769,-0.6198172533151293,-0.06387591535688185,0.11945026920280176,-0.750498362755799,-0.18144762031862108,0.09808446530804207,-0.6034900759235755,-0.180336290494188,0.1055974533332907,-0.4989041234190237,-0.1517727169283359
A,0.0,0.0,0.0,-0.2514032442720425,0.018959529346145775,-0.20123472161500652,-0.4857697076286413,-0.006246446147531127,-0.32749314169344745,-0.7033181802678555,0.0028427317987250638,-0.4387244605718269,-0.8575619082063063,0.07016694098316499,-0.5453813904677076,-0.5785413739338092,-0.4804183122913518,-0.16037353356041906,-0.7776281279592092,-0.7071264883984116,-0.2515639259253415,-0.9000664564721313,-0.8469600383625221,-0.31320079806873397,-1.0,-0.9787260849672155,-0.3616310659417536,-0.4567484905122163,-0.5933267308745396,-0.11654228957776232,-0.5092752266534085,-0.7968533711374408,-0.2467290232299009,-0.40238528939871143,-0.5860426420975453,-0.27535874316093856,-0.3437080554362816,-0.4367391323988153,-0.25749281462871476,-0.31743670334437346,-0.6581001152850656,-0.09269737961195984,-0.331027328534563,-0.8108412364055404,-0.20476481461694881,-0.26277052963266007,-0.6011784555527082,-0.18378011025090077,-0.24714439921955492,-0.460511065608415,-0.13467863305988395,-0.19306470089790126,-0.6908532320473854,-0.08835762630841346,-0.20712400214616095,-0.8216326917378476,-0.15140877327960844,-0.17761239803651904,-0.675308062411795,-0.1251816572180617,-0.16041999874076576,-0.5671825628414263,-0.08625353028837103
A,0.0,0.0,0.0,0.19884544647197527,0.051170962395343786,-0.28772150026314647,0.39004925551047215,-0.008510929619657895,-0.4352951658937276,0.5641606422525935,-0.039134507969519124,-0.5517464827390017,0.6963004787841394,-0.044324112020758415,-0.652902567104298,0.47080617767081334,-0.4578446507651,-0.2243374294199396,0.6031102671284758,-0.7169619857626878,-0.3584074842127447,0.7229962440611891,-0.8703759926871969,-0.42252643907268983,0.8142370362885304,-1.0,-0.45906644067185637,0.319593948370312,-0.5231656742395369,-0.14555259359172476,0.34299999034192796,-0.7030193432786948,-0.3355715969982648,0.2601481863618956,-0.5002994330843106,-0.3611701198782703,0.24708764779231912,-0.37750368271485646,-0.3307357937498806,0.18554614984899573,-0.5471422651753114,-0.10257248113891546,0.19281145097815575,-0.6985217039545994,-0.2916790759661703,0.15688437559808596,-0.49916096320281117,-0.27715156166286126,0.166586106081504,-0.390575850391602,-0.2188462569963502,0.07457782563159028,-0.5628422168652408,-0.08572315317319254,0.08276107066364555,-0.6862451774519628,-0.21933775102716893,0.06943769456169731,-0.5600206143992393,-0.23110325382607164,0.08592803133209977,-0.4671706691053189,-0.20890882356395485
A,0.0,0.0,0.0,0.20687963361123243,-0.022372719616700662,-0.12803375667998765,0.4458127182911937,-0.15329358710923757,-0.18043090821210025,0.6527248099955653,-0.23945736540473397,-0.22118152637211536,0.8155743445018514,-0.2673072507043697,-0.2543579530331348,0.4261975450678843,-0.46355386541910226,-0.1497252446728879,0.5823834298166063,-0.7175968558560355,-0.2417471910038354,0.6774943154649643,-0.866956379688366,-0.290320614123007,0.7517904052452796,-1.0,-0.3300562777424747,0.2667620324060566,-0.5101099678901113,-0.14456000676639152,0.2863170141505636,-0.630168409285487,-0.3021044876220063,0.22367664826921668,-0.4292351436427572,-0.3327883883819205,0.20068981376368125,-0.29392935928047753,-0.32359300735950414,0.10895602604724759,-0.5063445701978915,-0.15280614227928638,0.09155224244972329,-0.5390246598663672,-0.3037202728567388,0.06209184676000273,-0.343977085298186,-0.28079097622717686,0.0776372022689987,-0.2537183447835217,-0.23292412340272084,-0.03313346742010002,-0.4891383505670814,-0.17283584386158443,-0.050982700321772,-0.5093019781897148,-0.27464526443640397,-0.06269770959125973,-0.3702399866620861,-0.2609022553854178,-0.03382314526753882,-0.3007967539576868,-0.23098414556871832
A,0.0,0.0,0.0,0.17349372154932136,0.006955535210742002,-0.2519643007138679,0.3257458991135109,-0.0746973957273061,-0.37713295733122953,0.4706441118561524,-0.1294390097672237,-0.47542105076621344,0.5831608127159603,-0.15833353630971947,-0.5599677359681623,0.3556849905554529,-0.4598627417811882,-0.1800755208984058,0.441708356899078,-0.716516605665745,-0.2977718066986918,0.5298081158078233,-0.8724583352792996,-0.3590982074759759,0.6037051886797723,-1.0,-0.39378764466677674,0.22430880395363736,-0.4900429468238367,-0.11147127842750759,0.23558343457944447,-0.654687279682168,-0.2811958332332547,0.19441289620338814,-0.4777486112504634,-0.312134350605836,0.18747568473245887,-0.36559704442546026,-0.2892243127941285,0.10957023791141544,-0.4894787097137497,-0.07511177620530722,0.11313431703511163,-0.617696285800286,-0.24122100267756943,0.09689090827426348,-0.4377469933983141,-0.23362149694927786,0.1057775589605434,-0.3396354335542089,-0.18386233401793536,0.01475753781673534,-0.4873044415628005,-0.06191985670641235,0.02241859287532773,-0.5933206839939228,-0.17391329747794013,0.020924872890228062,-0.4774930844641725,-0.18140536072880842,0.034837479600873196,-0.3902086202469727,-0.15960038967696544
A,0.0,0.0,0.0,0.17349372154932136,0.006955535210742002,-0.2519643007138679,0.3257458991135109,-0.0746973957273061,-0.37713295733122953,0.4706441118561524,-0.1294390097672237,-0.47542105076621344,0.5831608127159603,-0.15833353630971947,-0.5599677359681623,0.3556849905554529,-0.4598627417811882,-0.1800755208984058,0.441708356899078,-0.716516605665745,-0.2977718066986918,0.5298081158078233,-0.8724583352792996,-0.3590982074759759,0.6037051886797723,-1.0,-0.39378764466677674,0.22430880395363736,-0.4900429468238367,-0.11147127842750759,0.23558343457944447,-0.654687279682168,-0.2811958332332547,0.19441289620338814,-0.4777486112504634,-0.312134350605836,0.18747568473245887,-0.36559704442546026,-0.2892243127941285,0.10957023791141544,-0.4894787097137497,-0.07511177620530722,0.11313431703511163,-0.617696285800286,-0.24122100267756943,0.09689090827426348,-0.4377469933983141,-0.23362149694927786,0.1057775589605434,-0.3396354335542089,-0.18386233401793536,0.01475753781673534,-0.4873044415628005,-0.06191985670641235,0.02241859287532773,-0.5933206839939228,-0.17391329747794013,0.020924872890228062,-0.4774930844641725,-0.18140536072880842,0.034837479600873196,-0.3902086202469727,-0.15960038967696544
A,0.0,0.0,0.0,-0.2548729298363949,-0.04601261464176752,-0.1306085800042668,-0.527976441349752,-0.14384968871530748,-0.2303259327960338,-0.7806092532949432,-0.19276822575207747,-0.3267949717982467,-0.9694512867549526,-0.20133715964588017,-0.42282149024473187,-0.5086044416534046,-0.496784166967553,-0.1914635231877701,-0.7349706265119708,-0.7354434511039104,-0.33052607548008844,-0.8710413949733529,-0.8763449754343442,-0.41584506576456687,-0.9795968468021113,-1.0,-0.4763153585580153,-0.3505498805116274,-0.5780115001606692,-0.19013516225588323,-0.41935711636722695,-0.666080947352468,-0.36505890219977283,-0.31393036071258223,-0.4460133764940808,-0.40486065190244636,-0.24211652912058026,-0.3158985245369502,-0.40033630351064853,-0.1754325484531269,-0.6073312503928301,-0.20181258963299167,-0.20384664674785655,-0.5974573723223953,-0.3349442747169845,-0.15006259433024066,-0.38079541734949945,-0.307960928264373,-0.13234721528014534,-0.28282039358923045,-0.2652140241736886,-0.01662960345859183,-0.597603484712481,-0.22929527245782033,-0.03680644570591467,-0.5671185085761443,-0.3061188101843388,-0.046674609883999824,-0.41306952201657954,-0.2833073704004654,-0.05406362500758451,-0.34688224184838434,-0.25156617122315705
